step,ep,r1,l1,raw_ly,raw_lx,raw_r2,raw_l2,r2_ready,l2_ready,act0,act1,act2,contact,progress,paused,shielded,meas_x,meas_y,meas_z
205,1,1,0,0.008,0.000,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
206,1,1,0,0.016,0.000,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
207,1,1,0,0.008,0.000,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
208,1,1,0,0.008,0.000,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
209,1,1,0,0.008,0.000,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
210,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
211,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
212,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
213,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
214,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
215,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
216,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
217,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
218,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
219,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
220,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
221,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
222,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
223,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
224,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
225,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
226,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
227,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
228,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
229,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
230,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
231,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
232,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
233,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
234,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
235,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
236,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
237,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
238,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
239,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
240,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
241,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
242,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
243,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
244,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
245,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
246,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
247,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
248,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
249,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
250,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
251,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
252,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
253,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
254,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
255,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
256,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
257,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
258,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
259,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
260,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
261,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
262,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
263,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
264,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
265,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
266,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
267,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
268,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
269,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
270,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
271,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
272,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
273,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
274,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
275,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
276,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
277,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
278,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
279,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
280,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
281,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
282,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
283,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
284,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
285,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
286,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
287,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
288,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
289,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
290,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
291,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
292,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
293,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
294,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
295,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
296,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
297,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
298,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
299,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
300,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
301,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
302,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
303,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
304,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
305,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
306,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
307,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
308,1,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0043,0.0573
309,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,0.500,0,0,0.2493,-0.0046,0.0617
310,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0041,0.0575
311,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0044,0.0568
312,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0571
313,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
314,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
315,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
316,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
317,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
318,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
319,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
320,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
321,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
322,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
323,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
324,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
325,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
326,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
327,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
328,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
329,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
330,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
331,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
332,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
333,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
334,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
335,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
336,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
337,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
338,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
339,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
340,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
341,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
342,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
343,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
344,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
345,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
346,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
347,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
348,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
349,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
350,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
351,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
352,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
353,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
354,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
355,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
356,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
357,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
358,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
359,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
360,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
361,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
362,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
363,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
364,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
365,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
366,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
367,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
368,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
369,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
370,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
371,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
372,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
373,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
374,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
375,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
376,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
377,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
378,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
379,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
380,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
381,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
382,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
383,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
384,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
385,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
386,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
387,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
388,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
389,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
390,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
391,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
392,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
393,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
394,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
395,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
396,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
397,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
398,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
399,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
400,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
401,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
402,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
403,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
404,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
405,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
406,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
407,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
408,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
409,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
410,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
411,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
412,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
413,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
414,2,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
